"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,98.64968,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,98.82574,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,98.97569,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,99.02612,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,99.00848,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,99.00868,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,99.08013,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,99.08652,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,99.04895,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,98.98263,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,99.03902,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,99.20593,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,99.35584,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,99.4451,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,99.41645,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,99.26667,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,99.07524,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,98.94485,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,98.93118,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,99.01643,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,99.17521,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,99.34164,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,99.45987,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,99.42226,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,99.31744,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,99.15396,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,98.96512,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,98.81547,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.7281,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,98.72959,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,98.78047,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,98.82601,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,98.85001,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,98.82922,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,98.76173,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,98.6877,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,98.65221,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,98.62238,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,98.57514,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,98.52705,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,98.47691,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,98.50623,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,98.67229,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,98.76963,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,98.79183,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,98.7818,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.80962,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,98.93024,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.10334,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.33431,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.50114,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.54202,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,99.55013,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.57578,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.56597,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,99.49573,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.48254,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,99.54268,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,99.60439,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,99.70934,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,99.79396,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,99.7415,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,99.66356,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,99.53404,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,99.37173,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,99.26512,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,99.37787,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,99.5321,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,99.72354,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,108.1658,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,108.1088,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,107.9113,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,107.5246,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,106.8735,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,106.243,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,105.6112,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,105.0586,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,104.9665,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,105.1126,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,105.3279,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,105.6515,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,105.7617,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,105.5196,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,104.9501,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","TUR","Turkey","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,104.4096,,
